0.000000000000000000e+00,5.050505050505050164e+00,1.010101010101010033e+01,1.515151515151515049e+01,2.020202020202020066e+01,2.525252525252525260e+01,3.030303030303030098e+01,3.535353535353534937e+01,4.040404040404040131e+01,4.545454545454545325e+01,5.050505050505050519e+01,5.555555555555555003e+01,6.060606060606060197e+01,6.565656565656564680e+01,7.070707070707069875e+01,7.575757575757575069e+01,8.080808080808080263e+01,8.585858585858585457e+01,9.090909090909090651e+01,9.595959595959595845e+01,1.010101010101010104e+02,1.060606060606060481e+02,1.111111111111111001e+02,1.161616161616161520e+02,1.212121212121212039e+02,1.262626262626262559e+02,1.313131313131312936e+02,1.363636363636363455e+02,1.414141414141413975e+02,1.464646464646464494e+02,1.515151515151515014e+02,1.565656565656565533e+02,1.616161616161616053e+02,1.666666666666666572e+02,1.717171717171717091e+02,1.767676767676767611e+02,1.818181818181818130e+02,1.868686868686868650e+02,1.919191919191919169e+02,1.969696969696969688e+02,2.020202020202020208e+02,2.070707070707070443e+02,2.121212121212120962e+02,2.171717171717171482e+02,2.222222222222222001e+02,2.272727272727272521e+02,2.323232323232323040e+02,2.373737373737373559e+02,2.424242424242424079e+02,2.474747474747474598e+02,2.525252525252525118e+02,2.575757575757575637e+02,2.626262626262625872e+02,2.676767676767676676e+02,2.727272727272726911e+02,2.777777777777777715e+02,2.828282828282827950e+02,2.878787878787878753e+02,2.929292929292928989e+02,2.979797979797979792e+02,3.030303030303030027e+02,3.080808080808080831e+02,3.131313131313131066e+02,3.181818181818181870e+02,3.232323232323232105e+02,3.282828282828282340e+02,3.333333333333333144e+02,3.383838383838383379e+02,3.434343434343434183e+02,3.484848484848484418e+02,3.535353535353535221e+02,3.585858585858585457e+02,3.636363636363636260e+02,3.686868686868686495e+02,3.737373737373737299e+02,3.787878787878787534e+02,3.838383838383838338e+02,3.888888888888888573e+02,3.939393939393939377e+02,3.989898989898989612e+02,4.040404040404040416e+02,4.090909090909090651e+02,4.141414141414140886e+02,4.191919191919191690e+02,4.242424242424241925e+02,4.292929292929292728e+02,4.343434343434342964e+02,4.393939393939393767e+02,4.444444444444444002e+02,4.494949494949494806e+02,4.545454545454545041e+02,4.595959595959595845e+02,4.646464646464646080e+02,4.696969696969696884e+02,4.747474747474747119e+02,4.797979797979797922e+02,4.848484848484848158e+02,4.898989898989898393e+02,4.949494949494949196e+02,5.000000000000000000e+02
1.200000000000000000e+08,1.178974230734166801e+08,1.158316808912041783e+08,1.138021182544885129e+08,1.118080744048496634e+08,1.098488544641631991e+08,1.079236547663685828e+08,1.060313696135304123e+08,1.041700969788370281e+08,1.023358896503120959e+08,1.005196404363915324e+08,9.869942339403143525e+07,9.682199528005759418e+07,9.475932244169262052e+07,9.221164880320282280e+07,8.851628003975093365e+07,8.238546281872703135e+07,7.200054805195654929e+07,5.663681100318519771e+07,3.930563475813633204e+07,2.503770577331711724e+07,1.582511340833657607e+07,1.055003304485910572e+07,7.599645504922288470e+06,5.905817611134848557e+06,4.890177447418657131e+06,4.252530592391461134e+06,3.834235309720800724e+06,3.548135091778547969e+06,3.344273694998596795e+06,3.192893087994563859e+06,3.075691289318065625e+06,2.981126085057541262e+06,2.901778695409693290e+06,2.832813062875079457e+06,2.771043900531907566e+06,2.714356999100034125e+06,2.661340725478058681e+06,2.611047912178643513e+06,2.562840145638819784e+06,2.516285058424253948e+06,2.471088168587569613e+06,2.427047452463045716e+06,2.384022979209573008e+06,2.341916572247663047e+06,2.300658168040000834e+06,2.260196658508806024e+06,2.220493739719887264e+06,2.181519778310242109e+06,2.143251033057855908e+06,2.105667786931011826e+06,2.068753090983370319e+06,2.032491919439336052e+06,1.996870601113272598e+06,1.961876436518782750e+06,1.927497439742478775e+06,1.893722164134850958e+06,1.860539584302163916e+06,1.827939015912418952e+06,1.795910060897376621e+06,1.764442569711347576e+06,1.733526615047927946e+06,1.703152473256731872e+06,1.673310610938440543e+06,1.643991675026512938e+06,1.615186485220951028e+06,1.586886028013325995e+06,1.559081451792969601e+06,1.531764062692373991e+06,1.504925320942536462e+06,1.478556837584502064e+06,1.452650371433969121e+06,1.427197826229683356e+06,1.402191247919064946e+06,1.377622822049662704e+06,1.353484871245228918e+06,1.329769852751979139e+06,1.306470356045174645e+06,1.283579100489195669e+06,1.261088933046320220e+06,1.238992826030782191e+06,1.217283874905606965e+06,1.195955296120327897e+06,1.175000424988107523e+06,1.154412713601067895e+06,1.134185728782816092e+06,1.114313150077296188e+06,1.094788767773173749e+06,1.075606480963037815e+06,1.056760295636735158e+06,1.038244322808205266e+06,1.020052776675187401e+06,1.002179972811223939e+06,9.846203263893972617e+05,9.673683504370593000e+05,9.504186541213117307e+05,9.337659410644702148e+05,9.174050076893620426e+05,9.013307415925916284e+05,8.855381199477581540e+05
1.800000000000000000e+08,1.768461363275878429e+08,1.737475280885831416e+08,1.707031984527007043e+08,1.677121726228614748e+08,1.647734524336881638e+08,1.618859501397635937e+08,1.590483172467058003e+08,1.562585068448255062e+08,1.535126678728981912e+08,1.508023865377103686e+08,1.481078976230613589e+08,1.453816498759097755e+08,1.425094504615923166e+08,1.392224375569104850e+08,1.349154809971376956e+08,1.283553530438413620e+08,1.175473642677397132e+08,1.007992220334060192e+08,7.953570499377913773e+07,5.880585432470203936e+07,4.272710741612229496e+07,3.186673384328708053e+07,2.492890486263298243e+07,2.052099645867540687e+07,1.766812058297554404e+07,1.576892119109961018e+07,1.446363862951755896e+07,1.353565839142879657e+07,1.285198833600791171e+07,1.232916736219281331e+07,1.191376808687236160e+07,1.157102830060842820e+07,1.127804379352292605e+07,1.101958066283098236e+07,1.078543598573315144e+07,1.056874077955288440e+07,1.036485169541042112e+07,1.017061873863452114e+07,9.983897375824356452e+06,9.803221573213323951e+06,9.627583825387172401e+06,9.456286790977649391e+06,9.288843071756230667e+06,9.124907455807367340e+06,8.964231091858332977e+06,8.806630494455231354e+06,8.651966583176542073e+06,8.500130511172495782e+06,8.351034086830100045e+06,8.204603301769847050e+06,8.060773958745718934e+06,7.919488718388404697e+06,7.780695104111398570e+06,7.644344153726398945e+06,7.510389507320911624e+06,7.378786789282753132e+06,7.249493188558479771e+06,7.122467172453154810e+06,6.997668290362165309e+06,6.875057038055420853e+06,6.754594762731767260e+06,6.636243595530933701e+06,6.519966402548694983e+06,6.405726748335365206e+06,6.293488867832279764e+06,6.183217644028890878e+06,6.074878589515707456e+06,5.968437830707933754e+06,5.863862093917382881e+06,5.761118692720420659e+06,5.660175516251032241e+06,5.561001018169634044e+06,5.463564206139768474e+06,5.367834631699358113e+06,5.273782380449836142e+06,5.181378062510901131e+06,5.090592803205081262e+06,5.001398233947242610e+06,4.913766483321570791e+06,4.827670168333433568e+06,4.743082385826917365e+06,4.659976704060945660e+06,4.578327154438510537e+06,4.498108223384455778e+06,4.419294844368007034e+06,4.341862390066709369e+06,4.265786664668716490e+06,4.191043896310692653e+06,4.117610729648673907e+06,4.045464218559426256e+06,3.974581818969877437e+06,3.904941381812377833e+06,3.836521146103598643e+06,3.769299732144189999e+06,3.703256134838249534e+06,3.638369717129621189e+06,3.574620203554442618e+06,3.511987673902658280e+06,3.450452556996242609e+06
0.000000000000000000e+00,2.102573979759749025e+06,4.168307618179145269e+06,6.197845909124167636e+06,8.191821399890651926e+06,1.015085200084021688e+07,1.207553408782003447e+07,1.396642214015110210e+07,1.582397066231395490e+07,1.764837251669083908e+07,1.943911809578412771e+07,2.119381654618735984e+07,2.290510843736356124e+07,2.455278887970870733e+07,2.608453437153395265e+07,2.737254591468425840e+07,2.813412487201867998e+07,2.786183835122225434e+07,2.600447318181491643e+07,2.262522377755088732e+07,1.871777121306628361e+07,1.532852825053738244e+07,1.283384319135436229e+07,1.113533117613359168e+07,1.001485204678882472e+07,9.284864212553044781e+06,8.813322648908603936e+06,8.512725696061292663e+06,8.325847491224517114e+06,8.215111258448475040e+06,8.155614887605605647e+06,8.130698582742081024e+06,8.129126929160974920e+06,8.143275832418448292e+06,8.167948764807305299e+06,8.199593274883490056e+06,8.235776534518547356e+06,8.274831199532815255e+06,8.315614718881827779e+06,8.357344982743046246e+06,8.399487727943561971e+06,8.441679226983351633e+06,8.483673123700669035e+06,8.525303838412964717e+06,8.566461363854827359e+06,8.607073901218876243e+06,8.647095896494045854e+06,8.686499798167118803e+06,8.725270379848061129e+06,8.763400830812226981e+06,8.800890065000256523e+06,8.837740869634130970e+06,8.873958632251448929e+06,8.909550466095136479e+06,8.944524609753826633e+06,8.978890015538958833e+06,9.012656067693673074e+06,9.045832389871928841e+06,9.078428713967802003e+06,9.110454791084049270e+06,9.141920331427089870e+06,9.172834964044669643e+06,9.203208210164083168e+06,9.233049465843332931e+06,9.262367990991724655e+06,9.291172902739826590e+06,9.319473171773498878e+06,9.347277620682260022e+06,9.374594923671355471e+06,9.401433607192050666e+06,9.427802051185373217e+06,9.453708490730954334e+06,9.479161017958620563e+06,9.504167584125697613e+06,9.528736001793934032e+06,9.552873947061037645e+06,9.576588961816441268e+06,9.599888456000696868e+06,9.622779709854686633e+06,9.645269876149473712e+06,9.667365982390737161e+06,9.689074932993857190e+06,9.710403511427212507e+06,9.731358382322251797e+06,9.751946093549473211e+06,9.772173078260058537e+06,9.792045656893063337e+06,9.811570039148353040e+06,9.830752325925609097e+06,9.849598511229781434e+06,9.868114484043417498e+06,9.886306030166413635e+06,9.904178834023633972e+06,9.921738480440923944e+06,9.938990456390211359e+06,9.955940152703907341e+06,9.972592865759370849e+06,9.988953799133552238e+06,1.000502806522970088e+07,1.002082068687411584e+07
0.000000000000000000e+00,3.153860991179694422e+06,6.252461588551051915e+06,9.296769589487206191e+06,1.228773482036320120e+07,1.522628731963518076e+07,1.811333135223991424e+07,2.094972750385146216e+07,2.373624138739254698e+07,2.647340064456045628e+07,2.916110475657623261e+07,3.179758099934394285e+07,3.437664645021075755e+07,3.688069986068974435e+07,3.926343056514471024e+07,4.141004585298171639e+07,4.305948140680779517e+07,4.371083198297882080e+07,4.270312694896233082e+07,3.977378112287189066e+07,3.563284219991923124e+07,3.146533021712331474e+07,2.802337963294243813e+07,2.547581873713502288e+07,2.370114577580061555e+07,2.251246921914557368e+07,2.174464809347821027e+07,2.127230892311793566e+07,2.100546270643944293e+07,2.088087413695267960e+07,2.085442605505294725e+07,2.089539110370752960e+07,2.098236419532879815e+07,2.110042718965801224e+07,2.123918135204200447e+07,2.139138102975976095e+07,2.155198273792085797e+07,2.171748190339289233e+07,2.188544948199179769e+07,2.205420788782288134e+07,2.222260425143597648e+07,2.238985177810264006e+07,2.255541879243322089e+07,2.271895118187319860e+07,2.288021822742233425e+07,2.303907480267327651e+07,2.319543502059429511e+07,2.334925387990900502e+07,2.350051449634524062e+07,2.364921922912502289e+07,2.379538352153240517e+07,2.393903163066662475e+07,2.408019367088293284e+07,2.421890356983115524e+07,2.435519765783973411e+07,2.448911369641662017e+07,2.462069021090798825e+07,2.474996603362977877e+07,2.487697999249961972e+07,2.500177070015059412e+07,2.512437641236199439e+07,2.524483493425168097e+07,2.536318355933348089e+07,2.547945903115396574e+07,2.559369752041205764e+07,2.570593461266966909e+07,2.581620530328392237e+07,2.592454399724217877e+07,2.603098451230556890e+07,2.613556008436584100e+07,2.623830337426400185e+07,2.633924647555583343e+07,2.643842092287169397e+07,2.653585770062988997e+07,2.663158725193957612e+07,2.672563948758159950e+07,2.681804379499196634e+07,2.690882904719710723e+07,2.699802361166724935e+07,2.708565535906553268e+07,2.717175167187858000e+07,2.725633945291953161e+07,2.733944513369823247e+07,2.742109468265573308e+07,2.750131361326205358e+07,2.758012699197707698e+07,2.765755944607549161e+07,2.773363517133695632e+07,2.780837793960312009e+07,2.788181110620334744e+07,2.795395761725103855e+07,2.802484001681263745e+07,2.809448045395135134e+07,2.816290068964750692e+07,2.823012210359842703e+07,2.829616570089866966e+07,2.836105211860346422e+07,2.842480163217606768e+07,2.848743416182612255e+07,2.854896927873137593e+07
1.000000000000000000e+00,3.012752904302853807e+00,8.797647851784468287e+00,2.518462016376245671e+01,7.097296781825629353e+01,1.972299295468747289e+02,5.408914281640147692e+02,1.464499915668642871e+03,3.915915953870707654e+03,1.034260361455751809e+04,2.698517717235294549e+04,6.954741824189922772e+04,1.769520834215500799e+05,4.437257590103812981e+05,1.091803010277619585e+06,2.608105323887295090e+06,5.906714335647859611e+06,1.210829593171657436e+07,2.095846299961584434e+07,2.881924736260923743e+07,3.137559704054166377e+07,2.852391160577321053e+07,2.308241525030731782e+07,1.742285108547227457e+07,1.262044035256380588e+07,8.918452224796846509e+06,6.207640712058795616e+06,4.280336552772291936e+06,2.934126847832278349e+06,2.003998930372622563e+06,1.365694434371061157e+06,9.294945732896251138e+05,6.321717606011184398e+05,4.298159972149654059e+05,2.922077936597507214e+05,1.986662340860218392e+05,1.350869121336078388e+05,9.187031665607966715e+04,6.249046952982415678e+04,4.251334792323532020e+04,2.892686483276006766e+04,1.968479081841400694e+04,1.339679831832383752e+04,9.117984511277785714e+03,6.205991146794746783e+03,4.224012237631252901e+03,2.874939834472188068e+03,1.956638270809955884e+03,1.331557584691460534e+03,9.060815072817739519e+02,6.164865499633274339e+02,4.193927393367099512e+02,2.852672339774977672e+02,1.940037017479357075e+02,1.319135594644845071e+02,8.967780337526784251e+01,6.095256548203389713e+01,4.141965565969010044e+01,2.814005351085213391e+01,1.911367687342912802e+01,1.297961539687066512e+01,8.812019398623455402e+00,5.981129919908717341e+00,4.058669264136299581e+00,2.753439183888932718e+00,1.867487704531612058e+00,1.266279965131464236e+00,8.584024572650277296e-01,5.817563260034809280e-01,3.941668713359591236e-01,2.669980155226605589e-01,1.808110914401880320e-01,1.224141360013141083e-01,8.285677292264698179e-02,5.606798822257370862e-02,3.793089814777001606e-02,2.565448128710632811e-02,1.734707036827270663e-02,1.172688745668006016e-02,7.925634308373176798e-03,5.355265186541061789e-03,3.617634461429911422e-03,2.443240594297269117e-03,1.649706858746197331e-03,1.113646829024853360e-03,7.516048029902880952e-04,5.071475395267051062e-04,3.421230875301804818e-04,2.307466971688690923e-04,1.555947202413237500e-04,1.048967669070043524e-04,7.070302344151884442e-05,4.764560324381843205e-05,3.210140830525203188e-05,2.162420430798706788e-05,1.456354585697953674e-05,9.806361684633974686e-06,6.602016338656385561e-06,4.443619109581690426e-06,2.990357671539441899e-06
1.000000000000000000e+00,2.792969193417950358e+00,7.925194324548601621e+00,2.244200827458125858e+01,6.298323832904317499e+01,1.747502440316020795e+02,4.789502909561961701e+02,1.296487063506499680e+03,3.466380295923906033e+03,9.155214641975806444e+03,2.388847259354846756e+04,6.157738058387135243e+04,1.567465803173522290e+05,3.935211175677434076e+05,9.710965607332724612e+05,2.336104043388270773e+06,5.377002028046448715e+06,1.140701201287395321e+07,2.102272487966145203e+07,3.170716799195396155e+07,3.843076199197112769e+07,3.873555650991608202e+07,3.427642532038203627e+07,2.787785770745196193e+07,2.149444616823145375e+07,1.601580505917193554e+07,1.166949820672118664e+07,8.375713187783368863e+06,5.949488118897096254e+06,4.195052941684333608e+06,2.942141536160885822e+06,2.055146524906785227e+06,1.431117898881586967e+06,9.941217103548890445e+05,6.891780516401241766e+05,4.769707093285422889e+05,3.296271523049657699e+05,2.275105466278679669e+05,1.568502779390528740e+05,1.080237395320781070e+05,7.432569466803799151e+04,5.109443541783187538e+04,3.509515605283070181e+04,2.408685575803064421e+04,1.651923870664027345e+04,1.132119795058266391e+04,7.753555822399373938e+03,5.306742154803838275e+03,3.629817637030415426e+03,2.481313512527400690e+03,1.695227307311248069e+03,1.157530527601279118e+03,7.899567620279290168e+02,5.388255004862672877e+02,3.673449147669996364e+02,2.503154657395659797e+02,1.704886200519551380e+02,1.160654925901133652e+02,7.897988264502559730e+01,5.372059702119740621e+01,3.652424360003910664e+01,2.482232811009034279e+01,1.686278398028719394e+01,1.145106601180489569e+01,7.773142666771553522e+00,5.274550582373126240e+00,3.577801522761536290e+00,2.426010589957350749e+00,1.644441263005325116e+00,1.114286046518718987e+00,7.547984058403830465e-01,5.111217913755823350e-01,3.460031375874870752e-01,2.341536145364375709e-01,1.584126137489207664e-01,1.071394728034317650e-01,7.244072762868099258e-02,4.896573373327563899e-02,3.308875682777563665e-02,2.235371949841027939e-02,1.509741893070376539e-02,1.019392688101183192e-02,6.881268227463693994e-03,4.643931762592144394e-03,3.133254650559131986e-03,2.113489887358539158e-03,1.425284159660866311e-03,9.609501746689745084e-04,6.477402450707324269e-04,4.365191804670740233e-04,2.941104420354715278e-04,1.981178034779189508e-04,1.334268784134428612e-04,8.984168269064913854e-05,6.048196531597112508e-05,4.070838192942039912e-05,2.739397088434768294e-05,1.843120769119335886e-05,1.239777484401408862e-05,8.337967957347196433e-06
0.000000000000000000e+00,9.248224712726601029e-03,3.656404816934870350e-02,1.153640315637474711e-01,3.388345732661302567e-01,9.634165055613478357e-01,2.685686962727185989e+00,7.373726760846720296e+00,1.997468213013410576e+01,5.342801368798999562e+01,1.411612935840663567e+02,3.684518964288714074e+02,9.499524669039849414e+02,2.417464550379283992e+03,6.059552623619827500e+03,1.488187843245080330e+04,3.538315815451923845e+04,7.949820460499651381e+04,1.623787506473670364e+05,2.896029217990452889e+05,4.442468017136137350e+05,5.972519577757711522e+05,7.280565298364283517e+05,8.301205270640783710e+05,9.055335741535900161e+05,9.594703674775398104e+05,9.972921489766456652e+05,1.023492113281640457e+06,1.041503876922423136e+06,1.053827892239409732e+06,1.062235629604245769e+06,1.067961550046042306e+06,1.071857190348320873e+06,1.074506242326306412e+06,1.076307241372850491e+06,1.077531659311867552e+06,1.078364163903444307e+06,1.078930284735971596e+06,1.079315325736730359e+06,1.079577252709851135e+06,1.079755458899005083e+06,1.079876720926838927e+06,1.079959243817010196e+06,1.080015407899666112e+06,1.080053634383671684e+06,1.080079652658451581e+06,1.080097361437255517e+06,1.080109414097448578e+06,1.080117616675813450e+06,1.080123198560621589e+06,1.080126996648702072e+06,1.080129580659834901e+06,1.080131338426489150e+06,1.080132533951386344e+06,1.080133346932357643e+06,1.080133899672429310e+06,1.080134275402041152e+06,1.080134530754162464e+06,1.080134704258083599e+06,1.080134822122196667e+06,1.080134902170755668e+06,1.080134956523645204e+06,1.080134993420291226e+06,1.080135018460882362e+06,1.080135035450918367e+06,1.080135046975759557e+06,1.080135054791419534e+06,1.080135060090321582e+06,1.080135063681981526e+06,1.080135066115828929e+06,1.080135067764675943e+06,1.080135068881426938e+06,1.080135069637600798e+06,1.080135070149491075e+06,1.080135070495926077e+06,1.080135070730326232e+06,1.080135070888883201e+06,1.080135070996110793e+06,1.080135071068607271e+06,1.080135071117610671e+06,1.080135071150725940e+06,1.080135071173099102e+06,1.080135071188211208e+06,1.080135071198416408e+06,1.080135071205306333e+06,1.080135071209956892e+06,1.080135071213095449e+06,1.080135071215212811e+06,1.080135071216640994e+06,1.080135071217603981e+06,1.080135071218253346e+06,1.080135071218691301e+06,1.080135071218986297e+06,1.080135071219185134e+06,1.080135071219319012e+06,1.080135071219409350e+06,1.080135071219470119e+06,1.080135071219511330e+06,1.080135071219539037e+06,1.080135071219557431e+06
0.000000000000000000e+00,8.794685269551082846e-03,3.364031120552545689e-02,1.041168689550032167e-01,3.027082867675206512e-01,8.564003227333880641e-01,2.381759460867672651e+00,6.532300784331055432e+00,1.768700481178805362e+01,4.729968217219721538e+01,1.249627041572821042e+02,3.261880892169065191e+02,8.411692431898342193e+02,2.141876833170927057e+03,5.376597200114727457e+03,1.325118917319105640e+04,3.176400516142947527e+04,7.262171026146048098e+04,1.532171003759423038e+05,2.869638306078712922e+05,4.666390344891840359e+05,6.640792758102796506e+05,8.498362594394887565e+05,1.007103165275048930e+06,1.131518936606856063e+06,1.225778278601058293e+06,1.295217163452484645e+06,1.345429111481001135e+06,1.381281106764699332e+06,1.406654312726287404e+06,1.424497683629636420e+06,1.436987082024883712e+06,1.445697926783971721e+06,1.451756517885783454e+06,1.455960999341453658e+06,1.458873398764143465e+06,1.460887627031893004e+06,1.462278780738304136e+06,1.463238440608262783e+06,1.463899722740798024e+06,1.464354945353292860e+06,1.464668029317745240e+06,1.464883170896397904e+06,1.465030890006063739e+06,1.465132238396669040e+06,1.465201721856610617e+06,1.465249326030969620e+06,1.465281918759995140e+06,1.465304219552921830e+06,1.465319469015170587e+06,1.465329890588023001e+06,1.465337008713464718e+06,1.465341867861054605e+06,1.465345183173830155e+06,1.465347443995237583e+06,1.465348984958382556e+06,1.465350034764248878e+06,1.465350749626921490e+06,1.465351236189747695e+06,1.465351567216733936e+06,1.465351792330087861e+06,1.465351945353349904e+06,1.465352049330212874e+06,1.465352119952784386e+06,1.465352167902077315e+06,1.465352200445023365e+06,1.465352222523619654e+06,1.465352237497340888e+06,1.465352247648962075e+06,1.465352254529016791e+06,1.465352259190268582e+06,1.465352262347240932e+06,1.465352264484707965e+06,1.465352265931452392e+06,1.465352266910380451e+06,1.465352267572565004e+06,1.465352268020360265e+06,1.465352268323089927e+06,1.465352268527691020e+06,1.465352268665932817e+06,1.465352268759312807e+06,1.465352268822372658e+06,1.465352268864945974e+06,1.465352268893681699e+06,1.465352268913072068e+06,1.465352268926153192e+06,1.465352268934975844e+06,1.465352268940925132e+06,1.465352268944935640e+06,1.465352268947638804e+06,1.465352268949460005e+06,1.465352268950687023e+06,1.465352268951513572e+06,1.465352268952070270e+06,1.465352268952444894e+06,1.465352268952697050e+06,1.465352268952866551e+06,1.465352268952980870e+06,1.465352268953057704e+06,1.465352268953109160e+06
0.000000000000000000e+00,9.248224712726600405e-01,3.656404816934869739e+00,1.153640315637474778e+01,3.388345732661302634e+01,9.634165055613478046e+01,2.685686962727185119e+02,7.373726760846718662e+02,1.997468213013410605e+03,5.342801368798996918e+03,1.411612935840663340e+04,3.684518964288714051e+04,9.499524669039848959e+04,2.417464550379284192e+05,6.059552623619827209e+05,1.488187843245080207e+06,3.538315815451924689e+06,7.949820460499652661e+06,1.623787506473669782e+07,2.896029217990452796e+07,4.442468017136136442e+07,5.972519577757710218e+07,7.280565298364280164e+07,8.301205270640775561e+07,9.055335741535891593e+07,9.594703674775390327e+07,9.972921489766447246e+07,1.023492113281639516e+08,1.041503876922421902e+08,1.053827892239408642e+08,1.062235629604244977e+08,1.067961550046041757e+08,1.071857190348320305e+08,1.074506242326305807e+08,1.076307241372849941e+08,1.077531659311866909e+08,1.078364163903443515e+08,1.078930284735970646e+08,1.079315325736729801e+08,1.079577252709850520e+08,1.079755458899004161e+08,1.079876720926838219e+08,1.079959243817009479e+08,1.080015407899665087e+08,1.080053634383670241e+08,1.080079652658450454e+08,1.080097361437253952e+08,1.080109414097447097e+08,1.080117616675811559e+08,1.080123198560619652e+08,1.080126996648700237e+08,1.080129580659832805e+08,1.080131338426486999e+08,1.080132533951384127e+08,1.080133346932355165e+08,1.080133899672427326e+08,1.080134275402039289e+08,1.080134530754160732e+08,1.080134704258081615e+08,1.080134822122194767e+08,1.080134902170753926e+08,1.080134956523643434e+08,1.080134993420289606e+08,1.080135018460880369e+08,1.080135035450916290e+08,1.080135046975757182e+08,1.080135054791417569e+08,1.080135060090319514e+08,1.080135063681979030e+08,1.080135066115826666e+08,1.080135067764673829e+08,1.080135068881424814e+08,1.080135069637598842e+08,1.080135070149488747e+08,1.080135070495923758e+08,1.080135070730323792e+08,1.080135070888880938e+08,1.080135070996108204e+08,1.080135071068604738e+08,1.080135071117608249e+08,1.080135071150723547e+08,1.080135071173096746e+08,1.080135071188208759e+08,1.080135071198413968e+08,1.080135071205303967e+08,1.080135071209954470e+08,1.080135071213092953e+08,1.080135071215210408e+08,1.080135071216638833e+08,1.080135071217601895e+08,1.080135071218251288e+08,1.080135071218689084e+08,1.080135071218984127e+08,1.080135071219183058e+08,1.080135071219316870e+08,1.080135071219407022e+08,1.080135071219467819e+08,1.080135071219508648e+08,1.080135071219536364e+08,1.080135071219554842e+08
