,cumulative_susceptible,cumulative_infected,cumulative_dead,cumulative_recovered
563,1402000000.0,202832331.0,4283832.0,
564,1402000000.0,203301615.0,4291269.0,
565,1402000000.0,203916602.0,4300042.0,
566,1402000000.0,204563299.0,4311628.0,
567,1402000000.0,205293934.0,4322147.0,
568,1402000000.0,205999663.0,4332653.0,
569,1402000000.0,206801956.0,4343102.0,
570,1402000000.0,207358409.0,4351818.0,
571,1402000000.0,207827637.0,4359231.0,
572,1402000000.0,208483949.0,4369014.0,
573,1402000000.0,209167101.0,4379777.0,
574,1402000000.0,209904050.0,4390590.0,
575,1402000000.0,210616205.0,4402022.0,
576,1402000000.0,211400932.0,4412512.0,
577,1402000000.0,211965199.0,4421308.0,
578,1402000000.0,212417980.0,4429094.0,
579,1402000000.0,213090913.0,4439078.0,
580,1402000000.0,213778026.0,4450115.0,
581,1402000000.0,214517183.0,4461447.0,
582,1402000000.0,215252309.0,4473042.0,
583,1402000000.0,215994140.0,4483389.0,
584,1402000000.0,216558594.0,4491826.0,
585,1402000000.0,217010914.0,4498562.0,
586,1402000000.0,217667282.0,4508074.0,
587,1402000000.0,218300943.0,4517244.0,
588,1402000000.0,219020963.0,4529742.0,
589,1402000000.0,219697757.0,4540965.0,
590,1402000000.0,220410385.0,4551644.0,
591,1402000000.0,220914929.0,4559379.0,
592,1402000000.0,221368820.0,4565846.0,
593,1402000000.0,221829762.0,4573906.0,
594,1402000000.0,222498045.0,4584379.0,
595,1402000000.0,223127035.0,4594445.0,
596,1402000000.0,223774928.0,4605204.0,
597,1402000000.0,224424842.0,4614386.0,
598,1402000000.0,224902535.0,4622741.0,
599,1402000000.0,225275278.0,4628326.0,
600,1402000000.0,225840028.0,4637418.0,
601,1402000000.0,226392848.0,4647331.0,
602,1402000000.0,226960902.0,4657782.0,
603,1402000000.0,227546872.0,4668251.0,
604,1402000000.0,228169285.0,4677296.0,
605,1402000000.0,228698861.0,4683812.0,
606,1402000000.0,229066530.0,4689815.0,
607,1402000000.0,229584099.0,4698021.0,
608,1402000000.0,230075798.0,4707434.0,
609,1402000000.0,230611047.0,4717217.0,
610,1402000000.0,231158528.0,4727021.0,
611,1402000000.0,231707099.0,4735735.0,
612,1402000000.0,232086324.0,4741216.0,
613,1402000000.0,232445935.0,4746668.0,
614,1402000000.0,232917190.0,4754380.0,
615,1402000000.0,233371769.0,4763742.0,
616,1402000000.0,233862931.0,4773013.0,
617,1402000000.0,234351167.0,4781852.0,
618,1402000000.0,234872618.0,4790469.0,
619,1402000000.0,235227796.0,4796377.0,
620,1402000000.0,235540872.0,4800658.0,
621,1402000000.0,235976556.0,4807787.0,
622,1402000000.0,236402203.0,4815181.0,
623,1402000000.0,236908888.0,4824340.0,
624,1402000000.0,237370150.0,4833277.0,
625,1402000000.0,237845822.0,4840806.0,
626,1402000000.0,238191535.0,4845667.0,
627,1402000000.0,238511766.0,4850345.0,
628,1402000000.0,238888061.0,4856169.0,
629,1402000000.0,239328585.0,4864233.0,
630,1402000000.0,239786207.0,4873071.0,
631,1402000000.0,240238860.0,4881077.0,
632,1402000000.0,240697826.0,4888282.0,
633,1402000000.0,241046124.0,4893583.0,
634,1402000000.0,241364677.0,4897864.0,
635,1402000000.0,241776824.0,4904347.0,
636,1402000000.0,242223940.0,4912583.0,
637,1402000000.0,242701342.0,4921243.0,
638,1402000000.0,243164540.0,4928947.0,
639,1402000000.0,243653139.0,4937102.0,
640,1402000000.0,244024751.0,4942925.0,
641,1402000000.0,244342762.0,4947450.0,
642,1402000000.0,244771318.0,4954153.0,
643,1402000000.0,245216882.0,4962028.0,
644,1402000000.0,245736761.0,4971183.0,
645,1402000000.0,246200288.0,4979984.0,
646,1402000000.0,246708711.0,4987843.0,
647,1402000000.0,247098269.0,4993852.0,
648,1402000000.0,247444851.0,4998335.0,
649,1402000000.0,247867625.0,5004642.0,
650,1402000000.0,248290206.0,5011909.0,
651,1402000000.0,248827633.0,5020317.0,
652,1402000000.0,249350540.0,5027914.0,
653,1402000000.0,249870448.0,5036532.0,
654,1402000000.0,250298281.0,5043178.0,
655,1402000000.0,250647835.0,5047675.0,
656,1402000000.0,251127594.0,5054385.0,
657,1402000000.0,251613023.0,5062554.0,
658,1402000000.0,252197914.0,5070830.0,
659,1402000000.0,252717456.0,5078467.0,
660,1402000000.0,253314396.0,5087534.0,
661,1402000000.0,253746491.0,5093817.0,
662,1402000000.0,254103523.0,5098442.0,
663,1402000000.0,254640363.0,5105369.0,
664,1402000000.0,255166824.0,5113087.0,
665,1402000000.0,255798350.0,5122260.0,
666,1402000000.0,256415826.0,5130587.0,
667,1402000000.0,257035533.0,5138635.0,
668,1402000000.0,257518277.0,5144703.0,
669,1402000000.0,257920095.0,5149263.0,
670,1402000000.0,258538954.0,5156546.0,
671,1402000000.0,259151222.0,5164613.0,
672,1402000000.0,259825946.0,5173251.0,
673,1402000000.0,260423885.0,5181088.0,
674,1402000000.0,261022603.0,5187917.0,
675,1402000000.0,261483820.0,5193874.0,
676,1402000000.0,261893909.0,5198683.0,
677,1402000000.0,262545464.0,5206437.0,
678,1402000000.0,263172259.0,5214536.0,
679,1402000000.0,263880828.0,5223805.0,
680,1402000000.0,264588434.0,5233970.0,
681,1402000000.0,265304587.0,5242509.0,
682,1402000000.0,265818309.0,5248034.0,
683,1402000000.0,266260672.0,5255422.0,
684,1402000000.0,266853204.0,5262302.0,
685,1402000000.0,267550320.0,5270556.0,
686,1402000000.0,268219496.0,5278493.0,
687,1402000000.0,268951563.0,5287392.0,
688,1402000000.0,269636983.0,5295481.0,
689,1402000000.0,270137746.0,5301464.0,
690,1402000000.0,270580648.0,5306025.0,
691,1402000000.0,271206174.0,5312622.0,
692,1402000000.0,271865009.0,5320404.0,
693,1402000000.0,272607176.0,5329557.0,
694,1402000000.0,273345547.0,5336888.0,
695,1402000000.0,274078578.0,5343887.0,
696,1402000000.0,274662994.0,5349954.0,
697,1402000000.0,275146579.0,5354307.0,
698,1402000000.0,275891617.0,5361263.0,
699,1402000000.0,276685535.0,5368978.0,
700,1402000000.0,277594786.0,5379269.0,
701,1402000000.0,278591889.0,5386465.0,
702,1402000000.0,279452236.0,5392354.0,
703,1402000000.0,280150025.0,5396627.0,
704,1402000000.0,280730653.0,5400381.0,
705,1402000000.0,282006031.0,5407007.0,
706,1402000000.0,283335883.0,5414396.0,
707,1402000000.0,285063153.0,5422470.0,
708,1402000000.0,287003060.0,5429996.0,
709,1402000000.0,288730745.0,5436592.0,
710,1402000000.0,289931007.0,5440891.0,
711,1402000000.0,290854069.0,5444128.0,
712,1402000000.0,293240847.0,5450214.0,
713,1402000000.0,295766252.0,5458169.0,
714,1402000000.0,298348741.0,5466194.0,
715,1402000000.0,300991238.0,5473645.0,
716,1402000000.0,303938347.0,5480903.0,
717,1402000000.0,306089027.0,5486261.0,
718,1402000000.0,308114938.0,5490238.0,
719,1402000000.0,311293420.0,5496696.0,
720,1402000000.0,314396943.0,5506243.0,
721,1402000000.0,317854435.0,5515378.0,
722,1402000000.0,321042779.0,5523680.0,
723,1402000000.0,324347282.0,5531622.0,
724,1402000000.0,326806000.0,5537843.0,
725,1402000000.0,328958435.0,5542193.0,
726,1402000000.0,331710726.0,5548444.0,
727,1402000000.0,335476608.0,5557779.0,
728,1402000000.0,339591047.0,5567832.0,
729,1402000000.0,343286420.0,5577455.0,
730,1402000000.0,347126767.0,5587421.0,
731,1402000000.0,349842491.0,5593544.0,
732,1402000000.0,352270596.0,5598537.0,
733,1402000000.0,355776643.0,5607225.0,
734,1402000000.0,359475469.0,5617900.0,
735,1402000000.0,363196475.0,5628520.0,
736,1402000000.0,366900576.0,5639036.0,
737,1402000000.0,370549116.0,5651287.0,
738,1402000000.0,373178450.0,5659209.0,
739,1402000000.0,375410234.0,5664870.0,
740,1402000000.0,379004505.0,5674718.0,
741,1402000000.0,382252511.0,5688724.0,
742,1402000000.0,385454925.0,5700869.0,
743,1402000000.0,388654090.0,5712583.0,
744,1402000000.0,391593158.0,5725731.0,
745,1402000000.0,393747531.0,5733980.0,
746,1402000000.0,395585991.0,5739859.0,
747,1402000000.0,397835458.0,5750679.0,
748,1402000000.0,400965155.0,5763987.0,
749,1402000000.0,403422152.0,5777247.0,
750,1402000000.0,406196523.0,5788999.0,
751,1402000000.0,408594533.0,5801152.0,
752,1402000000.0,410431153.0,5809838.0,
753,1402000000.0,411891467.0,5815024.0,
754,1402000000.0,413690526.0,5826092.0,
755,1402000000.0,415463712.0,5836616.0,
756,1402000000.0,417890552.0,5849810.0,
757,1402000000.0,419934167.0,5862199.0,
758,1402000000.0,421891805.0,5872791.0,
759,1402000000.0,423442061.0,5881163.0,
760,1402000000.0,424711651.0,5886505.0,
761,1402000000.0,426172886.0,5893957.0,
762,1402000000.0,427982496.0,5904106.0,
763,1402000000.0,429917606.0,5916079.0,
764,1402000000.0,431679620.0,5926834.0,
765,1402000000.0,433277808.0,5935715.0,
766,1402000000.0,434643019.0,5942042.0,
767,1402000000.0,435727570.0,5946497.0,
768,1402000000.0,437185698.0,5954327.0,
769,1402000000.0,438749438.0,5962346.0,
770,1402000000.0,440423171.0,5970324.0,
771,1402000000.0,442325647.0,5978727.0,
772,1402000000.0,444052469.0,5987294.0,
773,1402000000.0,445446082.0,5992773.0,
774,1402000000.0,446609014.0,5996820.0,
775,1402000000.0,448113013.0,6004632.0,
776,1402000000.0,449968075.0,6011890.0,
777,1402000000.0,451854350.0,6019632.0,
778,1402000000.0,453678063.0,6027143.0,
779,1402000000.0,455512746.0,6033624.0,
780,1402000000.0,457170867.0,6038137.0,
781,1402000000.0,458378927.0,6041456.0,
782,1402000000.0,460114885.0,6046990.0,
783,1402000000.0,461980787.0,6052292.0,
784,1402000000.0,464236566.0,6059088.0,
785,1402000000.0,466292400.0,6066112.0,
786,1402000000.0,468168521.0,6071529.0,
787,1402000000.0,469749110.0,6075194.0,
788,1402000000.0,470779778.0,6078225.0,
789,1402000000.0,472158144.0,6094530.0,
790,1402000000.0,474160224.0,6099455.0,
791,1402000000.0,475807857.0,6105085.0,
792,1402000000.0,477389347.0,6110185.0,
793,1402000000.0,479056048.0,6119008.0,
794,1402000000.0,480165520.0,6121659.0,
795,1402000000.0,480966274.0,6123975.0,
796,1402000000.0,482391519.0,6128031.0,
797,1402000000.0,485277672.0,6134021.0,
798,1402000000.0,486876534.0,6138947.0,
799,1402000000.0,488410157.0,6143461.0,
800,1402000000.0,489575056.0,6148003.0,
801,1402000000.0,490623708.0,6150667.0,
802,1402000000.0,491412942.0,6152335.0,
803,1402000000.0,492318508.0,6155389.0,
804,1402000000.0,493677299.0,6159639.0,
805,1402000000.0,495131348.0,6167119.0,
806,1402000000.0,496347497.0,6171244.0,
807,1402000000.0,497540907.0,6175355.0,
808,1402000000.0,498312983.0,6177524.0,
809,1402000000.0,498881553.0,6179006.0,
810,1402000000.0,499854931.0,6181967.0,
811,1402000000.0,500934342.0,6185323.0,
812,1402000000.0,501570057.0,6188908.0,
813,1402000000.0,502944093.0,6193520.0,
814,1402000000.0,503654954.0,6195788.0,
815,1402000000.0,504210061.0,6197306.0,
816,1402000000.0,504631507.0,6198610.0,
817,1402000000.0,505108594.0,6200037.0,
818,1402000000.0,506094304.0,6203440.0,
819,1402000000.0,507058240.0,6207938.0,
820,1402000000.0,507968906.0,6212010.0,
821,1402000000.0,508767898.0,6215898.0,
822,1402000000.0,509284898.0,6217334.0,
823,1402000000.0,509663840.0,6218306.0,
824,1402000000.0,510239927.0,6220718.0,
